anime_id,name,genre,type,episodes,rating,members
4814,Junjou Romantica 2," Comedy, Drama, Romance, Shounen Ai ",TV,12,8.24,"87,617 members"
16662,KAZE TACHINU,"Drama, Historical, Romance",Movie,1,8.24,75359
12031,Kingdom,"Action, Historical, Military, Seinen",TV,38,8.24,54211
8129,kuragehime,"Comedy, Josei, Slice of Life   ",TV,11,8.24,108053
14513,Magi: The Labyrinth of Magic," Action, Adventure, Fantasy, Magic, Shounen ",TV,25,8.24,317513
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,,8.24,120351
30015,RELIFE,"Romance, School, Slice of Life",TV,13 eps,8.24/10,202249
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,40355
1827,Seirei no Moribito," Action, Adventure, Fantasy, Historical ",TV,26,8.24,"106,888 members"
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo   ",TV,24,8.23,216674
1367,detective conan movie 08: magician of the silver sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130
27833,DURARARA!!X2 KETSU,"Action, Mystery, Supernatural",TV,12,8.23,115295
26213,Free!: Eternal Summer Special," Comedy, School, Slice of Life ",Special,1,8.23,36091
1974,Glass no Kamen (2005),,TV,51,8.23,17038
8425,Gosick,"Drama, Historical, Mystery, Romance",TV,24,8.23,232113
12069,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports   ",Special,1 eps,8.23,20157
185,INITIAL D FIRST STAGE," Action, Cars, Drama, Seinen, Sports ",TV,26,8.23/10,"68,128 members"
18679,kill la kill,"Action, Comedy, School, Super Power",TV,,8.23,508118
2034,Lovely★Complex,"Comedy, Romance, Shoujo",TV,24,8.23,235003
437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,1,8.23,117565
721,Princess Tutu," Comedy, Fantasy, Magic, Romance ",TV,38,8.23,73218
12477,SAKASAMA NO PATEMA,"Sci-Fi, Seinen   ",Movie,1,8.23,89749
4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420
2402,Ashita no Joe,"Drama, Sports",TV,79,8.22,15442
6702,fairy tail," Action, Adventure, Comedy, Fantasy, Magic, Shounen ",TV,175 eps,8.22,"584,590 members"
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247
31741,MAGI: SINBAD NO BOUKEN (TV),"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22/10,73480
440,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo   ",TV,39,8.22,77464
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,,Movie,1,8.22,72933
1506,Detective Conan Movie 10: Requiem of the Detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,,8.21,21789
2759,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561
72,full metal panic? fumoffu,"Action, Comedy, School",TV,12,8.21,171086
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture," Action, Drama, Military, Sci-Fi, Space ",Movie,1,8.21,"11,808 members"
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller   ",Movie,1 eps,8.21,108720
3927,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,86972
11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,8.21,260062
28025,TSUKIMONOGATARI," Comedy, Mystery, Supernatural ",TV,4,8.21/10,111009
24833,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,8.2,312654
29893,aria the avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,9500
27663,Baby Steps 2nd Season,"Romance, School, Shounen, Sports   ",TV,25,8.2,36251
1482,D.Gray-man," Action, Adventure, Comedy, Shounen ",TV,103,8.2,"334,399 members"
3371,"GINGA EIYUU DENSETSU GAIDEN: SENOKU NO HOSHI, SENOKU NO HIKARI","Action, Military, Sci-Fi, Space",OVA,,8.2,8621
25313,Gintama: Jump Festa 2014 Special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1 eps,8.2,13764
1430,Lupin III: Cagliostro no Shiro,,Movie,1,8.2,32732
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season," Action, Drama, Mecha, Sci-Fi, Space ",TV,25,8.2,21210
7720,ookiku furikabutte: natsu no taikai-hen,"Comedy, Sports   ",TV,13,8.2,22190
1914,SAIUNKOKU MONOGATARI 2ND SEASON,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.2/10,23160
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1,8.2,23045
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie," Drama, Slice of Life, Supernatural ",Movie,1,8.19,"95,241 members"
2164,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,8.19,76860
237,Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,8.19,239570
2449,GHOST IN THE SHELL: STAND ALONE COMPLEX - THE LAUGHING MAN,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen   ",Special,1 eps,8.19,21435
10643,gintama: dai hanseikai," Action, Comedy, Parody, Samurai ",Special,1,8.19,14728
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"Comedy, School, Slice of Life",OVA,,8.19,5959
135,Hikaru no Go,"Comedy, Game, Shounen, Supernatural",TV,75,8.19,69000
6045,Kimi ni Todoke,"Romance, School, Shoujo, Slice of Life",TV,25,8.19,309339
16001,KOKORO CONNECT: MICHI RANDOM," Comedy, Drama, Romance, School, Slice of Life, Supernatural ",Special,4,8.19/10,"106,989 members"
6211,Tokyo Magnitude 8.0,Drama   ,TV,11,8.19,121349
232,Cardcaptor Sakura,,TV,70,8.18,181249
4789,ef: a tale of melodies.,"Drama, Mystery, Romance, Supernatural",TV,12,8.18,103657
16918,Gin no Saji," Comedy, School, Shounen, Slice of Life ",TV,11 eps,8.18,116261
16,HACHIMITSU TO CLOVER,"Comedy, Drama, Josei, Romance",TV,24,8.18,130646
1486,Kodomo no Omocha (TV),"Comedy, Drama, Romance, Shoujo",TV,102,8.18,27893
24997,Love Live! The School Idol Movie,"Music, School, Slice of Life   ",Movie,1,8.18,38118
32902,Mahoutsukai no Yome: Hoshi Matsu Hito," Fantasy, Magic ",OVA,3,8.18,"43,372 members"
8063,Sekaiichi Hatsukoi OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,,8.18,35225
25879,working!!!,"Comedy, Romance, Slice of Life",TV,13,8.18/10,80763
889,Black Lagoon,"Action, Seinen",TV,12,8.17,332562
21419,Detective Conan Movie 18: The Sniper from Another Dimension," Action, Mystery, Police, Shounen ",Movie,1,8.17,12151
2952,Final Fantasy VII: Advent Children Complete,"Action, Fantasy, Super Power   ",OVA,1 eps,8.17,77111
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,8.17,359494
12189,HYOUKA,"Mystery, School, Slice of Life",TV,22,8.17,372246
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem," Adventure, Drama, Music, Sci-Fi ",Music,1,8.17,"31,464 members"
1530,kanon (2006),,TV,24,8.17,163171
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,12,8.17,171866
20507,Noragami,"Action, Adventure, Shounen, Supernatural   ",TV,12,8.17,515378
31149,PERSONA 3 THE MOVIE 4: WINTER OF REBIRTH," Action, Fantasy, Seinen, Supernatural ",Movie,1,8.17/10,13359
4918,xxxHOLiC Shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,,8.17,40401
14075,Zetsuen no Tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,24 eps,8.17,259900
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"Comedy, Shounen, Slice of Life",Special,1,8.16,11961
781,detective conan movie 03: the last wizard of the century," Adventure, Comedy, Mystery, Police, Shounen ",Movie,1,8.16,"26,799 members"
1363,DETECTIVE CONAN MOVIE 04: CAPTURED IN HER EYES,"Adventure, Comedy, Mystery, Police, Shounen   ",Movie,1,8.16,25461
223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,8.16,316102
2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",TV,25,8.16,6321
25649,Junjou Romantica 3," Comedy, Drama, Romance, Shounen Ai ",TV,12,8.16,39866
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45,8.16,66646
5029,MAJOR MOVIE: YUUJOU NO WINNING SHOT,"Action, Shounen, Sports",Movie,1,8.16/10,9943
302,mirai shounen conan,"Adventure, Drama, Sci-Fi   ",TV,26 eps,8.16,15557
8740,One Piece Film: Strong World Episode 0,,OVA,1,8.16,"33,862 members"
5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,,8.16,159105
21647,Tamako Love Story,"Comedy, Romance, Slice of Life",Movie,1,8.16,72708
16049,TOARU KAGAKU NO RAILGUN S,"Action, Sci-Fi, Super Power",TV,24,8.16,137105
1065,Touch," Drama, Romance, School, Shounen, Slice of Life, Sports ",TV,101,8.16,12833
18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports   ",TV,38,8.16,91138
47,akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,8.15,215897
4901,Black Lagoon: Roberta&#039;s Blood Trail,"Action, Seinen",OVA,5,8.15,108099
23199,DURARARA!!X2 SHOU," Action, Mystery, Supernatural ",TV,12 eps,8.15/10,"189,407 members"
32122,Gintama: Jump Festa 2015 Special,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1,8.15,7923
30415,High☆Speed!: Free! Starting Days,"School, Slice of Life, Sports",Movie,1,8.15,24310
851,Kyou kara Ore wa!!,"Comedy, Shounen   ",OVA,10,8.15,7954
10049,Nurarihyon no Mago: Sennen Makyou," Action, Demons, Shounen, Supernatural ",TV,24,8.15,75612
1943,paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,,8.15,163308
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",OVA,7,8.15,21020
846,School Rumble Ni Gakki,,TV,26,8.15,93095
9926,Sekaiichi Hatsukoi," Comedy, Drama, Romance, Shounen Ai ",TV,12,8.15,"94,820 members"
31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Fantasy, Romance, Shoujo   ",TV,12 eps,8.14,80862
4059,"CLANNAD: MOU HITOTSU NO SEKAI, TOMOYO-HEN","Drama, Romance, School, Slice of Life",Special,1,8.14/10,160423
589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",TV,21,8.14,10575
15059,initial d fifth stage," Action, Cars, Drama, Seinen, Sports ",TV,14,8.14,26711
7791,K-On!!,"Comedy, Music, School, Slice of Life",TV,26,8.14,246276
17265,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,8.14,387100
20815,SEKAIICHI HATSUKOI: VALENTINE-HEN,"Comedy, Romance, Shounen Ai   ",Movie,1,8.14,13454
535,Slayers Next," Adventure, Comedy, Demons, Fantasy, Magic ",TV,26,8.14,"39,832 members"
2563,Aria The OVA: Arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,,8.13,20629
9963,Detective Conan Movie 15: Quarter of Silence,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1 eps,8.13,17165
32551,digimon adventure tri. 3: kokuhaku,"Action, Adventure, Comedy, Drama",Movie,1,8.13,20989
2951,GINTAMA: NANIGOTO MO SAIYO GA KANJIN NANO DE TASHO SENOBISURU KURAI GA CHOUDOYOI," Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen ",Special,1,8.13/10,29331
2762,Igano Kabamaru,"Adventure, Comedy, Romance, Shounen   ",TV,24,8.13,5063
14713,Kamisama Hajimemashita,,TV,13,8.13,189641
14807,Kara no Kyoukai: Mirai Fukuin,"Drama, Mystery, Seinen, Supernatural",Movie,1,8.13,41168
81,Mobile Suit Gundam: The 08th MS Team," Adventure, Drama, Mecha, Military, Romance, Sci-Fi ",OVA,12,8.13,"34,177 members"
9204,OMAE UMASOU DA NA,"Action, Adventure, Fantasy, Kids",Movie,1,8.13,6645
31098,ushio to tora (tv) 2nd season,"Comedy, Demons, Shounen, Supernatural",TV,13,8.13,43916
1023,Wolf&#039;s Rain OVA,"Adventure, Drama, Psychological, Sci-Fi, Supernatural   ",OVA,4 eps,8.13,37679
33253,Ajin 2nd Season," Action, Horror, Mystery, Seinen, Supernatural ",TV,13,8.12,51382
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,"Action, Sci-Fi, Seinen",Movie,,8.12,12353
1471,CITY HUNTER 2,"Action, Comedy, Mystery, Shounen",TV,63,8.12/10,8199
27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",TV,12,8.12,132506
2924,ef: A Tale of Memories.," Drama, Mystery, Romance ",TV,12,8.12,"151,106 members"
4672,ghost in the shell 2.0,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen   ",Movie,1,8.12,51789
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",Special,1,8.12,16614
3907,GINGA SENGOKU GUNYUUDEN RAI,"Adventure, Romance, Sci-Fi, Shounen, Space",TV,52,8.12,5308
186,Initial D Second Stage," Action, Cars, Drama, Seinen, Sports ",TV,13 eps,8.12,45825
10080,Kami nomi zo Shiru Sekai II,,TV,12,8.12,194300
30885,Noragami Aragoto OVA,"Action, Adventure, Shounen",OVA,2,8.12,58075
21469,Stand By Me Doraemon,"Comedy, Kids, Sci-Fi, Shounen   ",Movie,1,8.12,5712
9941,tiger &amp; bunny," Action, Comedy, Mystery, Super Power ",TV,25,8.12/10,"104,075 members"
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",TV,,8.12,353876
6421,Fullmetal Alchemist: Brotherhood Specials,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,4,8.11,67962
21855,Hanamonogatari,"Comedy, Mystery, Supernatural",TV,5,8.11,124886
11739,Kimi to Boku. 2," Comedy, Drama, Romance, School, Shounen, Slice of Life ",TV,13,8.11,44564
2159,OOKIKU FURIKABUTTE,"Comedy, Sports   ",TV,25 eps,8.11,49599
28297,Ore Monogatari!!,"Comedy, Romance, Shoujo",TV,24,8.11,200833
29831,tamayura: sotsugyou shashin part 4 - ashita,"Comedy, Drama, Slice of Life",Movie,1,8.1,3187
2154,Tekkon Kinkreet," Action, Adventure, Psychological, Supernatural ",Movie,1,8.11,"46,018 members"
6505,There She Is!!,"Comedy, Romance",ONA,5,8.11,13935
861,XXXHOLIC,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24,8.11/10,150872
1689,Byousoku 5 Centimeter,"Drama, Romance, Slice of Life   ",Movie,3,8.1,324035
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,,Special,1,8.1,29969
3665,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,"Drama, Military, Sci-Fi, Space",OVA,,8.1,7712
9996,hyouge mono,"Historical, Samurai, Seinen",TV,39 eps,8.1,10649
7711,KARIGURASHI NO ARRIETTY,Fantasy,Movie,1,8.1,97910
77,Mahou Shoujo Lyrical Nanoha A&#039;s," Action, Comedy, Drama, Magic, Super Power ",TV,13,8.1,"41,685 members"
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Drama, Historical, Romance, Samurai, Shounen   ",OVA,2,8.1,49454
32093,Tanaka-kun wa Itsumo Kedaruge,"Comedy, School, Slice of Life",TV,12,8.1,101335
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.09,66721
7338,DARKER THAN BLACK: KURO NO KEIYAKUSHA GAIDEN," Action, Mystery, Sci-Fi, Super Power ",Special,4,8.09/10,136135
32613,elsword: el lady,"Action, Fantasy",ONA,12,8.11,3846
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,"Action, Historical, Military, Sci-Fi, Space",Movie,1,8.09,15069
645,Hikaru no Go: Journey to the North Star Cup,"Game, Shounen   ",Special,1 eps,8.09,13901
11135,Hybrid Child," Drama, Historical, Romance, Sci-Fi, Shounen Ai ",OVA,4,8.09,"26,036 members"
5781,ISEKAI NO SEIKISHI MONOGATARI,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,,8.09,72021
13767,Junjou Romantica OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.09,23192
5678,Kobato.,,TV,24,8.09,88986
6774,kuuchuu buranko," Comedy, Drama, Psychological, Seinen ",TV,11,8.09,41521
1089,Macross: Do You Remember Love?,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space   ",Movie,1,8.09,19240
25161,ONE PIECE 3D2Y: ACE NO SHI WO KOETE! LUFFY NAKAMA TONO CHIKAI,"Adventure, Comedy, Fantasy, Shounen",Special,1,8.09/10,30516
995,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",OVA,13,8.09,25170
2752,Prince of Tennis: The National Tournament Semifinals," Action, Comedy, Sports ",OVA,6 eps,8.09,"21,186 members"
15,Eyeshield 21,"Action, Comedy, Shounen, Sports",TV,145,8.08,83648
122,Full Moon wo Sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52,8.08,59374
29095,grisaia no rakuen,"Drama, Harem, Psychological, Romance   ",TV,10,8.08,111962
1594,Jigoku Shoujo Futakomori," Horror, Mystery, Psychological, Supernatural ",TV,26,8.08,79816
3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",TV,,8.08,117910
10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,156689
16395,SKET Dance OVA,"Comedy, School, Shounen",OVA,1,8.08,11342
3588,SOUL EATER," Action, Adventure, Comedy, Fantasy, Shounen, Supernatural ",TV,51,8.08/10,"580,184 members"
4106,Trigun: Badlands Rumble,"Action, Comedy, Sci-Fi   ",Movie,1 eps,8.08,68181
387,haibane renmei,,TV,13,8.07,120731
16916,Kuroko no Basket: Tip Off,"Comedy, School, Shounen, Sports",Special,1,8.07,41760
1088,Macross," Action, Mecha, Military, Music, Romance, Sci-Fi, Space ",TV,36,8.07,44157
10620,MIRAI NIKKI (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,657190
2143,Saiyuuki Reload: Burial,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3,8.07,6554
6582,Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power   ",TV,26,8.07,4584
2158,Terra e... (TV)," Action, Drama, Military, Sci-Fi, Space ",TV,24,8.07,"36,941 members"
22319,tokyo ghoul,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,,8.07,618056
11113,USAGI DROP SPECIALS,"Josei, Slice of Life",Special,4 eps,8.07/10,36351
6586,Yume-iro Pâtissière,"Kids, School, Shoujo",TV,50,8.07,36921
66,Azumanga Daioh," Comedy, School, Slice of Life ",TV,26,8.06,170901
8142,Colorful (Movie),"Drama, Slice of Life, Supernatural   ",Movie,1,8.06,63263
6438,Detective Conan OVA 09: The Stranger in 10 Years...,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,8.06,9649
33032,DRIFTERS: SPECIAL EDITION,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",OVA,1,8.06,9807
227,flcl," Action, Comedy, Dementia, Mecha, Parody, Sci-Fi ",OVA,6,8.06,"305,165 members"
73,Full Metal Panic! The Second Raid,,TV,13,8.06,155340
4898,Kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,8.06,424919
19111,Love Live! School Idol Project 2nd Season,"Music, School, Slice of Life   ",TV,13 eps,8.06,91864
7222,MACROSS F MOVIE 2: SAYONARA NO TSUBASA," Action, Mecha, Military, Music, Romance, Sci-Fi, Space ",Movie,1,8.06/10,17826
22097,Magi: Sinbad no Bouken,"Action, Adventure, Fantasy, Magic, Shounen",OVA,,8.06,52351
15689,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4,8.06,173264
957,saiunkoku monogatari,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.06,50951
24,School Rumble," Comedy, Romance, School, Shounen ",TV,26,8.06,"178,553 members"
33286,STRIKE THE BLOOD II,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire   ",OVA,8,8.05,28220
849,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14,8.06,428569
2623,Flanders no Inu (Movie),"Drama, Historical",Movie,1,8.05,8505
268,Golden Boy," Adventure, Comedy, Ecchi ",OVA,6 eps,8.05,113040
29093,Grisaia no Meikyuu: Caprice no Mayu 0,Drama,Special,1,8.05,70039
427,kaleido star,"Comedy, Drama, Fantasy, Shoujo",TV,51,8.05/10,42253
4280,Kara no Kyoukai 4: Garan no Dou,"Action, Mystery, Supernatural, Thriller   ",Movie,1,8.05,103600
18429,Lupin III vs. Detective Conan: The Movie,,Movie,1,8.05,"10,021 members"
17549,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",TV,,8.05,133475
26123,Seitokai Yakuindomo* OVA,"Comedy, School, Shounen, Slice of Life",OVA,6,8.05,26361
28,YAKITATE!! JAPAN,"Comedy, Shounen",TV,69,8.05,50876
9513,Beelzebub," Action, Comedy, Demons, School, Shounen, Supernatural ",TV,60,8.04,217752
14353,death billiards,"Drama, Game, Mystery, Psychological, Thriller   ",Movie,1 eps,8.04,95690
8408,Durarara!! Specials,"Action, Comedy, Supernatural",Special,2,8.04,103105
13331,Jormungand: Perfect Order,"Action, Adventure, Seinen",TV,12,8.04,81951
4985,MAHOU SHOUJO LYRICAL NANOHA: THE MOVIE 1ST," Action, Comedy, Drama, Magic, Super Power ",Movie,1,8.04/10,"20,433 members"
29803,Overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13,8.04,244268
22,Prince of Tennis,"Action, Comedy, School, Shounen, Sports",TV,178,8.04,87643
2618,Takarajima,"Adventure, Drama, Historical, Mystery   ",TV,26,8.04,5306
793,xxxholic movie: manatsu no yoru no yume," Comedy, Drama, Mystery, Psychological, Supernatural ",Movie,1,8.04,41547
30279,YURU YURI SAN☆HAI!,"Comedy, School, Shoujo Ai, Slice of Life",TV,,8.04,44335
28755,Boruto: Naruto the Movie,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1 eps,8.03,74690
10029,Coquelicot-zaka kara,,Movie,1,8.03,50689
2035,Eikoku Koi Monogatari Emma: Molders-hen," Drama, Historical, Romance, Seinen, Slice of Life ",TV,12,8.03,"11,903 members"
790,Ergo Proxy,"Mystery, Psychological, Sci-Fi   ",TV,23,8.03,265005
9289,HANASAKU IROHA,"Comedy, Drama, Seinen, Slice of Life",TV,26,8.03/10,150393
15809,hataraku maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",TV,13,8.03,409037
27989,Hibike! Euphonium," Drama, Music, School ",TV,13,8.03,134694
5630,Higashi no Eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",TV,11,8.03,276593
2829,Ie Naki Ko Remi,"Adventure, Drama, Historical, Slice of Life",TV,23,8.03,6528
30831,KONO SUBARASHII SEKAI NI SHUKUFUKU WO!,"Adventure, Comedy, Fantasy, Supernatural   ",TV,10 eps,8.03,244877
